step,value
2500,0.0
5000,0.0
7500,0.0
10000,0.0
12500,0.0
15000,0.0
17500,0.0
20000,0.0
22500,0.0
25000,0.0
27500,0.0
30000,0.0
32500,0.0
35000,0.0
37500,0.0
40000,0.0
42500,0.0
45000,0.0
47500,0.0
50000,0.0
52500,0.0
55000,0.0
57500,0.0
60000,0.0
62500,0.0
65000,0.0
67500,0.0
70000,0.0
72500,0.0
75000,0.0
77500,0.0
80000,0.0
82500,0.0
85000,0.0
87500,0.0
90000,0.0
92500,0.0
95000,0.0
97500,0.0
100000,0.0
102500,0.0
105000,0.0
107500,0.0
110000,0.0
112500,0.0
115000,0.0
117500,0.0
120000,0.0
122500,0.0
125000,0.0
127500,0.0
130000,0.0
132500,0.0
135000,0.0
137500,0.0
140000,0.0
142500,0.0
145000,0.0
147500,0.0
150000,0.0
152500,0.0
155000,0.0
157500,0.0
160000,0.0
162500,0.0
165000,0.0
167500,0.0
170000,0.0
172500,0.0
175000,0.0
177500,0.0
180000,0.0
182500,0.0
185000,0.0
187500,0.0
190000,0.0
192500,0.0
195000,0.0
197500,0.0
200000,0.0
202500,0.0
205000,0.0
207500,0.0
210000,0.0
212500,0.0
215000,0.0
217500,0.0
220000,0.0
222500,0.0
225000,0.0
227500,0.0
230000,0.0
232500,0.0
235000,0.0
237500,0.0
240000,0.0
242500,0.0
245000,0.0
247500,0.0
250000,0.0
252500,0.0
255000,0.0
257500,0.0
260000,0.0
262500,0.0
265000,0.0
267500,0.0
270000,0.0
272500,0.0
275000,0.0
277500,0.0
280000,0.0
282500,0.0
285000,0.0
287500,0.0
290000,0.0
292500,0.0
295000,0.0
297500,0.0
300000,0.0
302500,0.0
305000,0.0
307500,0.0
310000,0.0
312500,0.0
315000,0.0
317500,0.0
320000,0.0
322500,0.0
325000,0.0
327500,0.0
330000,0.0
332500,0.0
335000,0.0
337500,0.0
340000,0.0
342500,0.0
345000,0.0
347500,0.0
350000,0.0
352500,0.0
355000,0.0
357500,0.0
360000,0.0
362500,0.0
365000,0.0
367500,0.0
370000,0.0
372500,0.0
375000,0.0
377500,0.0
380000,0.0
382500,0.0
385000,0.0
387500,0.0
390000,0.0
392500,0.0
395000,0.0
397500,0.0
400000,0.0
402500,0.0
405000,0.0
407500,0.0
410000,0.0
412500,0.0
415000,0.0
417500,0.0
420000,0.0
422500,0.0
425000,0.0
427500,0.0
430000,0.0
432500,0.0
435000,0.0
437500,0.0
440000,0.0
442500,0.0
445000,0.0
447500,0.0
450000,0.0
452500,0.0
455000,0.0
457500,0.0
460000,0.0
462500,0.0
465000,0.0
467500,0.0
470000,0.0
472500,0.0
475000,0.0
477500,0.0
480000,0.0
482500,0.0
485000,0.0
487500,0.0
490000,0.0
492500,0.0
495000,0.0
497500,0.0
500000,0.0
502500,0.0
505000,0.0
507500,0.0
510000,0.0
512500,0.0
515000,0.0
517500,0.0
520000,0.0
522500,0.0
525000,0.0
527500,0.0
530000,0.0
532500,0.0
535000,0.0
537500,0.0
540000,0.0
542500,0.0
545000,0.0
547500,0.0
550000,0.0
552500,0.0
555000,0.0
557500,0.0
560000,0.0
562500,0.0
565000,0.0
567500,0.0
570000,0.0
572500,0.0
575000,0.0
577500,0.0
580000,0.0
582500,0.0
585000,0.0
587500,0.0
590000,0.0
592500,0.0
595000,0.0
597500,0.0
600000,0.0
602500,0.0
605000,0.0
607500,0.0
610000,0.0
612500,0.0
615000,0.0
617500,0.0
620000,0.09999999999999998
622500,0.18999999999999995
625000,0.2709999999999999
627500,0.3438999999999999
630000,0.4095099999999999
632500,0.4685589999999999
635000,0.5217030999999999
637500,0.5695327899999998
640000,0.6125795109999999
642500,0.6513215598999998
645000,0.6861894039099998
647500,0.7175704635189999
650000,0.7458134171670999
652500,0.77123207545039
655000,0.794108867905351
657500,0.8146979811148158
660000,0.8332281830033342
662500,0.9499053647030008
665000,1.0549148282327008
667500,1.1494233454094307
670000,1.2344810108684876
672500,1.3110329097816389
675000,1.379929618803475
677500,1.4419366569231276
680000,1.497742991230815
682500,1.5479686921077334
685000,1.59317182289696
687500,1.633854640607264
690000,1.6704691765465376
692500,1.703422258891884
695000,1.7330800330026954
697500,1.759772029702426
700000,1.7837948267321833
702500,1.8054153440589649
705000,1.9248738096530684
707500,2.0323864286877615
710000,2.1291477858189856
712500,2.216233007237087
715000,2.294609706513378
717500,2.36514873586204
720000,2.428633862275836
722500,2.4857704760482524
725000,2.537193428443427
727500,2.5834740855990845
730000,2.625126677039176
732500,2.6626140093352584
735000,2.6963526084017326
737500,2.7267173475615594
740000,2.7540456128054034
742500,2.778641051524863
745000,2.9007769463723765
747500,3.0106992517351387
750000,3.109629326561625
752500,3.1986663939054623
755000,3.278799754514916
757500,3.3509197790634246
760000,3.415827801157082
762500,3.474245021041374
765000,3.5268205189372366
767500,3.574138467043513
770000,3.6167246203391614
772500,3.6550521583052453
775000,3.689546942474721
777500,3.720592248227249
780000,3.7485330234045238
782500,3.7736797210640716
785000,3.8963117489576646
787500,4.006680574061898
790000,4.106012516655708
792500,4.195411264990137
795000,4.275870138491124
797500,4.348283124642011
800000,4.413454812177809
802500,4.472109330960028
805000,4.524898397864026
807500,4.5724085580776235
810000,4.615167702269861
812500,4.653650932042876
815000,4.688285838838588
817500,4.71945725495473
820000,4.747511529459257
822500,4.872760376513331
825000,4.985484338861998
827500,5.086935904975798
830000,5.178242314478218
832500,5.2604180830303955
835000,5.334376274727355
837500,5.40093864725462
840000,5.460844782529158
842500,5.514760304276241
845000,5.563284273848617
847500,5.606955846463755
850000,5.646260261817379
852500,5.681634235635641
855000,5.713470812072076
857500,5.7421237308648685
860000,5.767911357778382
862500,5.891120222000544
865000,6.00200819980049
867500,6.101807379820441
870000,6.191626641838397
872500,6.272463977654557
875000,6.345217579889102
877500,6.410695821900192
880000,6.469626239710173
882500,6.522663615739156
885000,6.570397254165241
887500,6.6133575287487165
890000,6.652021775873846
892500,6.686819598286461
895000,6.718137638457815
897500,6.746323874612034
900000,6.7716914871508305
902500,6.794522338435748
905000,6.8150701045921735
907500,6.833563094132956
910000,6.850206784719661
912500,6.865186106247695
915000,6.878667495622926
917500,6.890800746060633
920000,6.90172067145457
922500,6.911548604309114
925000,6.920393743878202
927500,6.928354369490383
930000,6.935518932541345
932500,6.941967039287211
935000,6.94777033535849
937500,6.952993301822641
940000,6.957693971640377
942500,6.961924574476339
945000,6.965732117028706
947500,6.969158905325836
950000,6.972243014793253
952500,6.975018713313927
955000,6.977516841982535
957500,6.979765157784282
960000,6.981788642005855
962500,7.083609777805269
965000,7.175248800024742
967500,7.257723920022268
970000,7.331951528020041
972500,7.398756375218037
975000,7.458880737696233
977500,7.512992663926609
980000,7.561693397533948
982500,7.605524057780553
985000,7.644971652002497
987500,7.680474486802248
990000,7.712427038122023
992500,7.74118433430982
995000,7.767065900878838
997500,7.790359310790954
1000000,7.811323379711859
1002500,7.830191041740673
1005000,7.847171937566606
1007500,7.862454743809946
1010000,7.876209269428951
1012500,7.888588342486056
1015000,7.89972950823745
1017500,7.909756557413705
1020000,7.918780901672335
1022500,7.9269028115051015
1025000,7.934212530354591
1027500,7.940791277319132
1030000,7.946712149587219
1032500,7.952040934628497
1035000,7.9568368411656465
1037500,7.961153157049082
1040000,7.965037841344174
1042500,7.968534057209756
1045000,7.97168065148878
1047500,7.974512586339903
1050000,7.977061327705912
1052500,7.979355194935321
1055000,7.981419675441789
1057500,7.98327770789761
1060000,7.984949937107849
1062500,7.986454943397065
1065000,8.087809449057358
1067500,8.179028504151622
1070000,8.26112565373646
1072500,8.335013088362814
1075000,8.401511779526533
1077500,8.46136060157388
1080000,8.515224541416492
1082500,8.563702087274843
1085000,8.607331878547358
1087500,8.646598690692622
1090000,8.68193882162336
1092500,8.713744939461025
1095000,8.742370445514922
1097500,8.76813340096343
1100000,8.791320060867088
1102500,8.81218805478038
1105000,8.830969249302342
1107500,8.847872324372108
1110000,8.863085091934897
1112500,8.876776582741407
1115000,8.889098924467266
1117500,8.90018903202054
1120000,8.910170128818487
1122500,8.91915311593664
1125000,8.927237804342976
1127500,8.93451402390868
1130000,8.941062621517812
1132500,8.946956359366032
1135000,8.95226072342943
1137500,8.957034651086486
1140000,8.961331185977839
1142500,8.965198067380056
1145000,8.96867826064205
1147500,8.971810434577847
1150000,8.974629391120063
1152500,8.977166452008056
1155000,8.979449806807251
1157500,8.981504826126526
1160000,8.983354343513874
1162500,8.985018909162488
1165000,8.98651701824624
1167500,8.987865316421615
1170000,8.989078784779455
1172500,8.99017090630151
1175000,8.991153815671359
1177500,8.992038434104224
1180000,8.992834590693802
1182500,8.993551131624422
1185000,8.994196018461981
1187500,8.994776416615784
1190000,8.995298774954206
1192500,8.995768897458786
1195000,8.996192007712908
1197500,8.996572806941618
1200000,8.996915526247458
1202500,8.997223973622713
1205000,8.997501576260442
1207500,8.997751418634397
1210000,8.997976276770958
1212500,8.998178649093862
1215000,8.998360784184477
1217500,8.99852470576603
1220000,8.998672235189428
1222500,8.998805011670486
1225000,8.998924510503437
1227500,8.999032059453095
1230000,8.999128853507786
1232500,8.999215968157008
1235000,8.999294371341309
1237500,8.999364934207179
1240000,8.999428440786462
1242500,8.999485596707816
1245000,8.999537037037035
1247500,8.999583333333332
1250000,8.999625
1252500,8.999662500000001
1255000,8.999696250000001
1257500,8.999726625000001
1260000,8.999753962500002
1262500,8.999778566250002
1265000,8.999800709625003
1267500,8.999820638662504
1270000,8.999838574796254
1272500,8.999854717316628
1275000,8.999869245584966
1277500,8.99988232102647
1280000,8.999894088923824
1282500,8.999904680031442
1285000,8.999914212028298
1287500,8.999922790825469
1290000,8.999930511742923
1292500,8.999937460568631
1295000,8.999943714511769
1297500,8.999949343060592
1300000,8.999954408754533
1302500,8.999958967879081
1305000,8.999963071091173
1307500,8.999966763982057
1310000,8.999970087583852
1312500,8.999973078825468
1315000,8.999975770942921
1317500,8.99997819384863
1320000,8.999980374463767
1322500,8.999982337017391
1325000,8.999984103315652
1327500,8.999985692984088
1330000,8.99998712368568
1332500,8.999988411317112
1335000,8.999989570185402
1337500,8.999990613166863
1340000,8.999991551850178
1342500,8.99999239666516
1345000,8.999993156998645
1347500,8.999993841298782
1350000,8.999994457168905
1352500,8.999995011452015
1355000,8.999995510306814
1357500,8.999995959276132
1360000,8.99999636334852
1362500,8.999996727013668
1365000,8.999997054312303
1367500,8.999997348881074
1370000,8.999997613992967
1372500,8.99999785259367
1375000,8.999998067334305
1377500,8.999998260600876
1380000,8.999998434540789
1382500,8.99999859108671
1385000,8.999998731978039
1387500,8.999998858780236
1390000,8.999998972902214
1392500,8.999999075611992
1395000,8.999999168050794
1397500,8.999999251245715
1400000,8.999999326121143
1402500,8.999999393509029
1405000,8.999999454158127
1407500,8.999999508742315
1410000,8.999999557868083
1412500,8.999999602081276
1415000,8.99999964187315
1417500,8.999999677685835
1420000,8.999999709917253
1422500,8.999999738925528
1425000,8.999999765032976
1427500,8.99999978852968
1430000,8.999999809676712
1432500,8.999999828709042
1435000,8.999999845838138
1437500,8.999999861254325
1440000,8.999999875128893
1442500,8.999999887616005
1445000,8.999999898854405
1447500,8.999999908968965
1450000,8.999999918072069
1452500,8.999999926264863
1455000,8.999999933638378
1457500,8.999999940274542
1460000,8.999999946247089
1462500,8.99999995162238
1465000,8.999999956460142
1467500,8.999999960814128
1470000,8.999999964732716
1472500,8.999999968259445
1475000,8.999999971433501
1477500,8.999999974290152
1480000,8.999999976861137
1482500,8.999999979175024
1485000,8.999999981257522
1487500,8.99999998313177
1490000,8.999999984818594
1492500,8.999999986336736
1495000,8.999999987703063
1497500,8.999999988932757
1500000,8.999999990039482
1502500,8.999999991035535
1505000,8.999999991931983
1507500,8.999999992738784
1510000,8.999999993464906
1512500,8.999999994118415
1515000,8.999999994706574
1517500,8.999999995235918
1520000,8.999999995712326
1522500,8.999999996141094
1525000,8.999999996526984
1527500,8.999999996874287
1530000,8.999999997186858
1532500,8.999999997468173
1535000,8.999999997721357
1537500,8.999999997949223
1540000,8.999999998154301
1542500,8.999999998338872
1545000,8.999999998504986
1547500,8.999999998654488
1550000,8.99999999878904
1552500,8.999999998910136
1555000,8.999999999019122
1557500,8.999999999117211
1560000,8.99999999920549
1562500,8.999999999284942
1565000,8.999999999356449
1567500,8.999999999420805
1570000,8.999999999478725
1572500,8.999999999530854
1575000,8.999999999577769
1577500,8.999999999619993
1580000,8.999999999657994
1582500,8.999999999692196
1585000,8.999999999722977
1587500,8.99999999975068
1590000,8.999999999775612
1592500,8.999999999798051
1595000,8.999999999818247
1597500,8.999999999836422
1600000,8.99999999985278
1602500,8.999999999867503
1605000,8.999999999880753
1607500,8.999999999892678
1610000,8.99999999990341
1612500,8.99999999991307
1615000,8.999999999921764
1617500,8.999999999929589
1620000,8.99999999993663
1622500,8.999999999942968
1625000,8.999999999948672
1627500,8.999999999953806
1630000,8.999999999958426
1632500,8.999999999962585
1635000,8.999999999966327
1637500,8.999999999969695
1640000,8.999999999972726
1642500,8.999999999975454
1645000,8.99999999997791
1647500,8.999999999980119
1650000,8.999999999982109
1652500,8.999999999983899
1655000,8.99999999998551
1657500,8.99999999998696
1660000,8.999999999988264
1662500,8.999999999989438
1665000,8.999999999990495
1667500,8.999999999991445
1670000,8.999999999992301
1672500,8.999999999993072
1675000,8.999999999993765
1677500,8.999999999994388
1680000,8.99999999999495
1682500,8.999999999995456
1685000,8.99999999999591
1687500,8.999999999996321
1690000,8.999999999996689
1692500,8.999999999997021
1695000,8.99999999999732
1697500,8.999999999997588
1700000,8.99999999999783
1702500,8.999999999998048
1705000,8.999999999998243
1707500,8.999999999998419
1710000,8.999999999998577
1712500,8.99999999999872
1715000,8.999999999998847
1717500,8.999999999998963
1720000,8.999999999999067
1722500,8.999999999999162
1725000,8.999999999999247
1727500,8.999999999999323
1730000,8.99999999999939
1732500,8.999999999999453
1735000,8.999999999999508
1737500,8.999999999999558
1740000,8.999999999999602
1742500,8.999999999999643
1745000,8.999999999999678
1747500,8.99999999999971
1750000,8.99999999999974
1752500,8.999999999999767
1755000,8.99999999999979
1757500,8.999999999999812
1760000,8.999999999999831
1762500,8.999999999999849
1765000,8.999999999999865
1767500,8.99999999999988
1770000,8.999999999999892
1772500,8.999999999999902
1775000,8.999999999999913
1777500,8.999999999999922
1780000,8.99999999999993
1782500,8.999999999999938
1785000,8.999999999999945
1787500,8.99999999999995
1790000,8.999999999999956
1792500,8.999999999999961
1795000,8.999999999999966
1797500,8.99999999999997
1800000,8.999999999999973
1802500,8.999999999999977
1805000,8.99999999999998
1807500,8.999999999999982
1810000,8.999999999999984
1812500,8.999999999999986
1815000,8.999999999999988
1817500,8.99999999999999
1820000,8.999999999999991
1822500,8.999999999999993
1825000,8.999999999999995
1827500,8.999999999999996
1830000,8.999999999999998
1832500,8.999999999999998
1835000,8.999999999999998
