step,value
1065000,1.0
1067500,1.2
1070000,2.1799999999999997
1072500,3.1619999999999995
1075000,4.445799999999999
1077500,5.601219999999999
1080000,6.841097999999999
1082500,8.0569882
1085000,9.351289379999999
1087500,10.616160441999998
1090000,11.754544397799998
1092500,12.879089958019998
1095000,13.991180962218
1097500,15.292062865996199
1100000,16.56285657939658
1102500,17.806570921456924
1105000,19.025913829311232
1107500,20.323322446380107
1110000,21.890990201742095
1112500,23.301891181567886
1115000,24.771702063411098
1117500,26.194531857069986
1120000,27.675078671362986
1122500,29.007570804226685
1125000,30.306813723804016
1127500,31.676132351423615
1130000,33.00851911628125
1132500,34.40766720465312
1135000,35.76690048418781
1137500,37.09021043576902
1140000,38.38118939219212
1142500,39.8430704529729
1145000,41.15876340767561
1147500,42.34288706690805
1150000,43.40859836021724
1152500,44.46773852419552
1155000,45.42096467177596
1157500,46.27886820459837
1160000,47.05098138413853
1162500,47.84588324572468
1165000,48.56129492115221
1167500,49.30516542903699
1170000,49.974648886133295
1172500,50.57718399751997
1175000,51.219465597767964
1177500,51.797519037991165
1180000,52.317767134192046
1182500,53.085990420772845
1185000,53.77739137869556
1187500,54.699652240826005
1190000,55.5296870167434
1192500,56.67671831506906
1195000,57.80904648356215
1197500,59.028141835205936
1200000,60.125327651685346
1202500,61.21279488651681
1205000,62.39151539786513
1207500,63.652363858078616
1210000,64.78712747227075
1212500,66.00841472504368
1215000,67.30757325253931
1217500,68.47681592728537
1220000,69.52913433455683
1222500,70.47622090110114
1225000,71.52859881099103
1227500,72.57573892989193
1230000,73.61816503690274
1232500,74.65634853321245
1235000,75.5907136798912
1237500,76.63164231190207
1240000,77.86847808071187
1242500,78.98163027264067
1245000,79.9834672453766
1247500,80.88512052083894
1250000,81.99660846875506
1252500,83.09694762187955
1255000,84.4872528596916
1257500,85.83852757372243
1260000,87.25467481635019
1262500,88.72920733471517
1265000,90.05628660124366
1267500,91.45065794111929
1270000,92.70559214700737
1272500,93.83503293230663
1275000,94.85152963907598
1277500,95.96637667516838
1280000,97.46973900765154
1282500,98.92276510688639
1285000,100.33048859619775
1287500,101.79743973657799
1290000,103.11769576292019
1292500,104.40592618662816
1295000,105.56533356796534
1297500,106.6088002111688
1300000,107.54792019005191
1302500,108.49312817104672
1305000,109.44381535394204
1307500,110.29943381854784
1310000,111.26949043669306
1312500,112.14254139302376
1315000,112.9282872537214
1317500,113.83545852834926
1320000,114.75191267551433
1322500,115.87672140796289
1325000,116.8890492671666
1327500,117.90014434044994
1330000,118.81012990640495
1332500,119.62911691576446
1335000,120.36620522418802
1337500,121.12958470176922
1340000,121.8166262315923
1342500,122.43496360843307
1345000,123.09146724758975
1347500,123.68232052283076
1350000,124.21408847054768
1352500,124.79267962349292
1355000,125.41341166114363
1357500,125.97207049502926
1360000,126.47486344552632
1362500,127.0273771009737
1365000,127.62463939087633
1367500,128.4621754517887
1370000,129.21595790660984
1372500,129.89436211594887
1375000,130.504925904354
1377500,131.25443331391858
1380000,132.12898998252672
1382500,132.91609098427404
1385000,133.62448188584662
1387500,134.46203369726194
1390000,135.31583032753576
1392500,136.0842472947822
1395000,136.77582256530397
1397500,137.79824030877356
1400000,138.8184162778962
1402500,139.7365746501066
1405000,140.56291718509596
1407500,141.40662546658635
1410000,142.16596291992772
1412500,143.04936662793494
1415000,143.84442996514144
1417500,144.5599869686273
1420000,145.40398827176455
1422500,146.3635894445881
1425000,147.22723050012928
1427500,148.00450745011636
1430000,149.10405670510474
1432500,150.19365103459427
1435000,151.27428593113484
1437500,152.24685733802136
1440000,153.22217160421923
1442500,154.1999544437973
1445000,155.07995899941756
1447500,155.9719630994758
1450000,157.27476678952823
1452500,158.5472901105754
