step,value
2500,14.088929176330566
5000,15.838714122772217
7500,16.543731260299683
10000,15.620468754768371
12500,16.12065065431595
15000,16.545258371782303
17500,16.817404516415596
20000,16.22566326368761
22500,17.81310899176221
25000,17.876242367488334
27500,17.635283608492188
30000,17.08508770995376
32500,18.80325092076991
35000,21.122930406329637
37500,20.93064678799892
40000,22.27093171857403
45000,23.31052098079866
47500,25.359470713773483
62500,25.13686516461293
72500,23.936511015095
92500,24.60286376642974
102500,23.135910061905907
110000,24.548997522512188
115000,25.014114059018294
117500,24.846044442362068
127500,23.61477242228968
130000,23.28441147492155
132500,23.669317190222365
135000,22.902394817208428
142500,20.918821971954564
145000,20.406938554055984
147500,20.75292053330615
152500,21.484309922236278
167500,20.14254511348433
177500,20.621634527611974
187500,22.812808172018745
195000,21.598193290333228
197500,21.275049605220804
207500,23.54754617057763
212500,24.159475132011078
222500,23.73019811288956
227500,24.65053004720607
232500,25.458829093266715
235000,25.752961404582134
237500,24.453223735803608
240000,24.427909830851178
242500,23.976236515917915
245000,23.471948778937943
247500,22.879758211652057
250000,22.618453418624057
252500,22.484618254373956
255000,23.916168941143592
257500,22.486773669496273
260000,22.84032408574977
262500,23.767414189992177
265000,23.26401375915214
267500,23.554289667477647
270000,24.06219573796133
272500,24.51265836936539
275000,24.741398178180802
277500,25.38725919959612
280000,25.388540680149205
282500,25.13302153492481
285000,25.24639403353194
287500,25.279542143911655
290000,24.97659498671043
292500,25.37893892126693
295000,23.521044666743997
297500,23.928954352596453
300000,24.120510211282117
302500,24.150135139250587
305000,23.915128034016934
307500,22.966474212701424
310000,23.75483865513978
312500,24.18380234516779
315000,23.429870085809704
317500,23.294888219440647
320000,24.0476269136709
322500,23.91453990437168
325000,22.46308530358295
327500,22.032339593659223
330000,21.882443685135588
332500,21.507537405611288
335000,21.512791431773792
337500,21.79318819954612
340000,21.27553586823897
342500,21.71243235465726
345000,21.823421403737434
347500,22.537752847348067
350000,23.42132249516941
352500,22.707525816941533
355000,22.731065875933414
357500,23.715742796640853
360000,23.052172133309774
362500,24.06697292534989
365000,24.412662488894004
367500,23.930063995131558
370000,23.437062363989984
372500,24.84447879299626
375000,23.920989013061867
377500,22.87955978186066
380000,22.197162580530062
382500,22.228881983792974
385000,21.690998782667094
387500,21.50190130765966
390000,21.362548922560197
392500,22.084077920074684
395000,22.78067863484212
397500,22.42661685198535
400000,21.763958905190137
402500,22.982236171409404
405000,22.832910488228425
407500,21.352285531324526
410000,20.9781751041076
412500,21.02036346833063
415000,21.573574809791022
417500,20.907887651230133
420000,21.21710460815302
422500,22.09096089691047
425000,22.245678779692568
427500,22.08778341759245
430000,21.93767874374092
432500,22.04010876060218
435000,22.722772002583955
437500,22.581929052203492
440000,22.513075021800038
442500,22.15510286202726
445000,23.3262663123968
447500,24.286982652958876
450000,24.09028950698672
452500,23.949838513441367
455000,23.902480966723694
457500,23.21557034868902
460000,22.928460793068165
462500,22.79085744294836
465000,23.094444771468467
467500,23.477225369089684
470000,23.64136367965386
472500,23.983907228070308
475000,23.85468688490195
477500,23.075890292664198
480000,24.104981103485667
482500,23.911634634982804
485000,24.402386454687647
487500,23.37659664268446
490000,23.77094362361865
492500,23.662423594447702
495000,23.59618638484424
497500,23.80407510872554
500000,23.3170056105483
502500,23.619757678582825
505000,23.251120686359307
507500,24.022312939012437
510000,23.640088778595082
512500,23.588583906167703
515000,23.0138975736564
517500,22.758342166876698
520000,22.34695783269635
522500,22.526554194202106
525000,22.332952958741856
527500,22.524847062586907
530000,22.29427130713388
532500,21.17417883599691
535000,21.289357349797122
537500,20.947095542124536
