step,value
862500,0.9166666865348816
865000,0.909000015258789
867500,0.8950230920314789
870000,0.883952156662941
872500,0.875859972202778
875000,0.8667549875652791
877500,0.8592003691741229
880000,0.8521264888538481
882500,0.8440324811065401
885000,0.8367284668616239
887500,0.8298161864100502
890000,0.8226307487325615
892500,0.8143321683260869
895000,0.8064124652969603
897500,0.7999005737210301
900000,0.794209583607762
902500,0.7904523408479531
905000,0.7881705936253405
907500,0.7865188875609936
910000,0.7853950880897912
912500,0.7830967148780411
915000,0.781499371585809
917500,0.7800484648265505
920000,0.7789666966424642
922500,0.7786511465155713
925000,0.7790717438677222
927500,0.7789423485832754
930000,0.7796003896210203
932500,0.7805606613946208
935000,0.7807224175684675
937500,0.7807751758116208
940000,0.7813519534365286
942500,0.7819015649166062
945000,0.7826125085836371
947500,0.7835358077721941
950000,0.7846371556315256
952500,0.7853571139270156
955000,0.7857058670366486
957500,0.7863181614498509
960000,0.7873827383178663
962500,0.7886070101193957
